mutation,date,min_x,max_x,min_y,max_y
WO523,1925-07-08,2682228.958,2682274.076,1243845.309,1243892.824
WO525,1925-08-12,2682513.240,2682537.106,1244605.658,1244636.615
WO526,1925-10-23,2683194.143,2683253.719,1243515.311,1243573.040
WO527,1925-08-06,2682651.453,2682683.296,1244848.749,1244872.915
WO537,1925-12-03,2682696.440,2682707.988,1244913.035,1244942.963
WO544,1925-12-18,2682329.159,2682348.775,1243715.388,1243754.679
WO546,1925-12-24,2682450.086,2682480.966,1244512.428,1244546.883
WO551,1926-03-12,2682856.798,2682895.021,1243423.834,1243477.254
WO553,1926-04-08,2682264.047,2682311.263,1244195.609,1244253.686
WO555,1926-04-20,2682889.797,2682928.985,1243448.959,1243503.670
WO556,1926-05-11,2682550.028,2682577.332,1244611.106,1244638.898
WO557,1926-05-21,2682384.205,2682444.244,1244256.134,1244288.119
WO566,1926-09-25,2682312.251,2682338.762,1244262.192,1244297.861
WO569,1926-08-05,2682851.229,2682902.886,1243498.284,1243540.415
WO571,1926-08-30,2682832.124,2682858.915,1243538.566,1243565.084
WO576,1926-10-08,2682179.773,2682217.996,1243956.216,1244000.860
WO580,1926-11-08,2682510.215,2682543.798,1244662.977,1244690.500
WO582,1926-12-01,2682171.446,2682193.808,1243934.592,1244014.602
WO587,1926-12-27,2682426.086,2682454.465,1243897.360,1243921.940
WO588,1926-12-27,2682250.303,2682290.676,1244118.221,1244156.493
WO589,1927-01-22,2682144.086,2682195.359,1244777.205,1244818.699
WO598,1927-03-17,2682246.835,2682283.572,1244215.860,1244261.087
WO601,1927-05-16,2682311.924,2682336.082,1244224.773,1244251.760
WO605,1927-06-23,2682189.748,2682227.434,1244119.280,1244156.265
WO606,1927-07-07,2682380.318,2682427.804,1245173.931,1245214.740
WO610,1927-08-22,2682641.189,2682678.690,1244439.865,1244490.893
WO611,1927-09-17,2682901.279,2682927.705,1243415.830,1243450.630
WO614,1927-10-26,2682706.032,2682735.328,1244291.893,1244315.179
WO617,1927-11-18,2682176.798,2682208.947,1244317.282,1244340.101
WO618,1927-11-19,2682236.630,2682266.029,1244153.472,1244183.602
WO619,1927-12-12,2682914.044,2682990.408,1243391.996,1243453.436
WO621,1927-12-30,2682572.475,2682602.842,1244615.844,1244644.551
WO623,1928-01-11,2682653.016,2682686.084,1244405.700,1244441.155
WO629,1928-03-03,2682503.203,2682526.310,1244225.696,1244249.813
WO630,1928-03-13,2682372.505,2682409.448,1244677.780,1244747.134
WO638,1928-06-05,2682575.988,2682618.634,1244534.537,1244572.122
WO639,1928-06-04,2682470.623,2682504.910,1244528.628,1244564.093
WO648,1928-07-05,2682541.141,2682570.993,1244375.265,1244403.241
WO649,1928-07-05,2683066.643,2683110.545,1243561.816,1243607.074
WO650,1928-07-06,2682330.579,2682378.974,1244059.588,1244105.499
WO652,1928-08-03,2682901.602,2682969.069,1243425.015,1243478.260
WO657,1928-09-03,2682719.250,2682748.683,1244323.862,1244352.856
WO681,1928-10-17,2682488.447,2682510.059,1243719.100,1243748.404
WO682,1929-01-28,2682448.076,2682465.752,1243812.570,1243831.253
WO683,1928-10-25,2682662.477,2682687.563,1244748.453,1244802.435
WO688,1928-11-21,2682508.824,2682570.636,1244207.194,1244257.681
WO691,1928-12-10,2682165.675,2682204.184,1244329.665,1244343.946
WO698,1929-05-07,2682508.597,2682615.150,1244252.742,1244310.718
WO710,1929-02-28,2683076.399,2683164.993,1243686.083,1243762.556
WO711,1929-05-13,2681986.265,2682059.615,1243327.547,1243515.545
WO715,1929-04-11,2682677.457,2682706.202,1244644.677,1244707.676
WO719,1929-06-20,2682433.308,2682473.676,1243047.489,1243088.439
WO722,1929-06-05,2682928.615,2682957.921,1243470.935,1243504.718
WO723,1929-07-04,2682247.319,2682284.455,1244881.588,1244928.724
WO724,1929-06-28,2682490.790,2682511.322,1243695.515,1243720.723
WO726,1929-06-29,2682869.811,2682909.066,1243385.434,1243431.618
WO727,1929-06-29,2682997.741,2683049.648,1243309.889,1243363.171
WO730,1929-07-18,2682431.851,2682452.393,1243622.384,1243771.959
WO733,1929-07-12,2682341.008,2682412.617,1244769.629,1244806.487
WO735,1929-08-05,2682702.346,2682719.739,1244302.036,1244317.711
WO742,1929-09-06,2682960.416,2683008.976,1243446.264,1243486.514
WO748,1929-10-22,2682146.459,2682184.269,1244035.343,1244076.222
WO756,1929-10-31,2682433.811,2682455.264,1243657.086,1243740.353
WO763,1929-11-30,2682784.511,2682824.277,1243475.972,1243514.127
WO768,1930-01-10,2682949.201,2682998.206,1243466.294,1243506.986
WO770,1930-02-24,2682231.082,2682274.935,1244927.615,1245075.772
WO772,1930-02-28,2682492.785,2682525.725,1243674.578,1243706.755
WO774,1930-02-18,2682917.858,2682951.468,1243492.193,1243523.528
WO778,1930-03-08,2682508.833,2682530.641,1243705.769,1243736.902
WO779,1930-03-18,2682428.664,2682473.401,1243007.163,1243050.190
WO782,1930-03-31,,,,
WO783,1930-06-10,2682193.045,2682217.909,1243724.923,1243750.305
WO787,1930-04-17,2682949.657,2682980.131,1243492.289,1243524.640
WO792,1930-05-14,2682126.839,2682203.059,1244324.978,1244369.551
WO794,1930-06-10,2682552.704,2682614.525,1244144.124,1244234.816
WO795,1930-05-30,2682959.567,2683046.641,1243346.125,1243412.432
WO796,1930-06-23,2682292.114,2682375.318,1244162.276,1244213.314
WO806,1930-07-19,2682902.886,2682939.645,1243510.992,1243547.402
WO809,1930-08-11,2683020.433,2683067.507,1243439.402,1243480.201
WO810,1930-09-17,2682493.045,2682527.040,1243438.690,1243583.466
WO811,1930-08-11,2682922.791,2682980.414,1243329.673,1243379.314
WO818,1930-09-22,2682488.195,2682555.750,1243735.268,1243766.484
WO819,1930-10-11,2682436.398,2682459.209,1243669.687,1243684.611
WO821,1930-10-03,2682796.637,2682859.420,1243486.878,1243535.381
WO825,1930-11-19,2682227.135,2682256.663,1244292.360,1244326.562
WO833,1930-12-30,2682522.999,2682588.132,1243661.067,1243716.034
WO835,1930-12-31,2682270.829,2682313.034,1244033.021,1244093.922
WO838,1931-02-16,2682537.698,2682610.125,1244300.062,1244357.426
WO842,1931-03-19,2682208.165,2682245.609,1244065.433,1244125.696
WO843,1931-03-13,2682882.229,2682963.707,1243345.319,1243397.591
WO851,1931-04-27,2682245.228,2682291.934,1244033.882,1244078.263
WO854,1931-09-01,2682091.666,2682138.270,1243538.867,1243607.036
WO859,1931-08-06,2682394.280,2682463.884,1244156.888,1244233.072
WO865,1931-09-10,2682486.389,2682525.880,1244545.247,1244583.730
WO873,1931-12-09,2682840.858,2683035.206,1242821.002,1243032.848
WO881,1932-01-13,2682490.401,2682528.024,1243044.563,1243181.099
WO885,1931-12-31,2682282.717,2682430.882,1244261.992,1244338.028
WO887,1932-01-14,2682621.237,2682657.516,1244716.402,1244743.615
WO889,1932-01-09,2682148.801,2682196.737,1244144.167,1244184.793
WO890,1932-01-27,2682109.077,2682143.327,1244088.513,1244121.378
WO892,1932-02-17,2682438.995,2682475.866,1243388.102,1243415.190
WO894,1932-02-25,2682239.293,2682273.346,1244317.274,1244346.524
WO898,1932-03-31,2682105.342,2682204.702,1244106.524,1244139.252
WO899,1932-05-02,2682619.680,2682651.250,1244671.025,1244716.280
WO900,1932-03-31,2682154.864,2682184.610,1244124.694,1244157.802
WO902,1932-06-23,2682091.666,2682184.043,1243605.165,1243705.991
WO906,1932-07-07,2682206.438,2682277.003,1243933.319,1243968.860
WO907,1932-07-25,2682164.495,2682195.350,1243719.492,1243746.796
WO908,1932-08-02,2682244.452,2682276.150,1244275.491,1244329.044
WO911,1932-08-11,2682168.482,2682190.312,1244135.549,1244161.965
WO913,1932-08-30,2682102.858,2682128.430,1243947.085,1243984.882
WO915,1932-10-01,2682104.975,2682178.131,1244055.364,1244091.237
WO918,1932-10-21,2682245.126,2682280.571,1243957.758,1244034.892
WO919,1932-11-02,2682660.402,2682700.325,1244379.677,1244414.216
WO921,1932-10-31,2682131.054,2682158.880,1244104.330,1244132.589
WO925,1932-12-29,2682493.364,2682636.024,1243614.134,1243688.592
WO927,1932-12-27,2682172.417,2682194.182,1243662.514,1243713.678
WO931,1933-02-13,2682331.544,2682356.667,1243657.111,1243718.237
WO935,1933-02-22,2682891.055,2682902.862,1243213.636,1243227.130
WO941,1933-03-09,2682604.159,2682645.817,1244204.084,1244243.932
WO942,1933-03-17,2682369.925,2682391.180,1245190.023,1245220.348
WO947,1933-04-18,2682410.955,2682433.608,1243621.350,1243641.258
WO952,1933-05-17,2682365.297,2682393.771,1243618.403,1243769.584
WO953,1933-06-02,2682261.400,2682299.096,1245086.756,1245130.615
WO955,1933-05-11,2682591.465,2682622.585,1243456.803,1243489.929
WO957,1933-06-07,2682452.509,2682495.472,1244412.332,1244441.632
WO961,1933-07-14,2682538.563,2682594.499,1244620.420,1244701.956
WO972,1933-08-31,2682591.688,2682619.363,1243489.621,1243530.658
WO973,1933-09-01,2682601.847,2682635.544,1243318.908,1243358.698
WO978,1933-10-05,2682330.517,2682364.700,1244639.914,1244671.101
WO979,1933-10-14,2682679.456,2682711.746,1244445.396,1244473.715
WO980,1933-10-14,2682714.580,2682764.733,1243273.935,1243336.278
WO982,1933-10-25,2682458.246,2682494.164,1244449.261,1244494.409
WO983,1933-11-07,2682486.861,2682509.244,1244261.584,1244297.482
WO984,1933-11-04,2682487.995,2682547.448,1245063.136,1245113.716
WO986,1933-12-29,2682897.716,2682903.477,1242906.056,1242911.759
WO987,1934-01-12,2682607.243,2682750.656,1243079.263,1243356.133
WO989,1934-01-18,2682126.714,2682151.271,1243946.304,1243987.058
WO995,1934-04-09,2682440.228,2682476.935,1243514.759,1243575.009
WO1007,1934-06-18,2682592.087,2682642.892,1243550.042,1243596.821
WO1009,1934-06-25,2682171.175,2682191.996,1243469.011,1243540.303
WO1010,1934-07-05,2682075.211,2682100.145,1243949.390,1244054.355
WO1011,1934-07-13,2682749.743,2682777.224,1243234.370,1243265.193
WO1012,1934-07-10,2682835.166,2682885.505,1244032.656,1244078.847
WO1014,1934-08-09,2682180.016,2682201.633,1244143.921,1244170.290
WO1019,1934-09-27,2682031.162,2682070.973,1243961.976,1243985.532
WO1023,1934-12-06,2682485.539,2682507.474,1243749.768,1243782.778
WO1024,1934-12-28,2682808.733,2682847.214,1243124.062,1243161.895
WO1026,1935-01-10,2682887.424,2682985.396,1244348.837,1244414.173
WO1029,1935-03-12,2682724.797,2682834.841,1244513.104,1244775.267
WO1031,1935-02-23,2682367.496,2682416.953,1245144.897,1245191.515
WO1032,1935-02-28,2682850.807,2682895.619,1244011.492,1244048.632
WO1037,1935-05-22,2682570.665,2682632.440,1243298.527,1243469.235
WO1039,1935-05-15,2682033.335,2682071.967,1243930.736,1243950.554
WO1063,1936-02-28,2682187.441,2682213.696,1243773.587,1243800.778
WO1073,1936-07-10,2682534.760,2682555.164,1243964.067,1243993.752
WO1075,1936-09-16,2682807.358,2682835.682,1244019.239,1244051.903
WO1077,1936-10-03,2681723.532,2681828.514,1244246.931,1244368.269
WO1084,1937-02-19,2682614.961,2682646.178,1243896.264,1243954.010
WO1086,1937-03-31,2682560.252,2682823.737,1243879.152,1243951.558
WO1089,1937-03-22,2682538.979,2682570.746,1243930.784,1243972.988
WO1090,1937-04-01,2682090.688,2682113.481,1244061.183,1244107.841
WO1091,1937-04-09,2682610.589,2682644.380,1243948.133,1243963.016
WO1092,1937-05-25,2682171.505,2682219.905,1243578.378,1243612.655
WO1097,1937-10-04,2682057.095,2682084.974,1244704.001,1244731.666
WO1100,1937-12-21,2682484.645,2682497.457,1244443.145,1244455.199
WO1101,1938-02-25,2682510.272,2682548.679,1244632.875,1244663.024
WO1103,1938-03-23,2682442.665,2682473.120,1242986.816,1243008.738
WO1104,1938-12-27,2682132.942,2682195.523,1244352.597,1244389.410
WO1106,1938-06-02,2682186.462,2682237.568,1244756.455,1244827.296
WO1107,1938-06-11,2682951.273,2682982.836,1243970.168,1244023.013
WO1122,1938-08-04,2682161.357,2682185.160,1244044.443,1244088.790
WO1124,1938-08-20,2682333.640,2682369.925,1245161.037,1245196.373
WO1126,1938-10-25,2682088.767,2682292.771,1243948.035,1244219.512
WO1127,1938-11-29,2682880.235,2682910.525,1243230.880,1244162.639
WO1129,1938-11-25,2682408.249,2682429.264,1244321.816,1244347.224
WO1131,1938-12-02,2682654.102,2682704.822,1243301.411,1243344.371
WO1132,1938-12-10,2682152.903,2682199.547,1244436.536,1244496.134
WO1133,1938-12-27,2682099.844,2682157.771,1244406.479,1244482.219
WO1135,1939-01-18,2682544.450,2682575.526,1244634.149,1244665.258
WO1136,1939-01-30,2682386.672,2682412.813,1244912.281,1244947.004
WO1137,1939-02-11,2682646.682,2682677.339,1244868.754,1244907.481
WO1139,1939-03-02,2682708.017,2682731.765,1244308.387,1244331.734
WO1143,1939-05-13,2682097.658,2682124.461,1244692.936,1244720.415
WO1146,1939-06-02,2682134.882,2682163.016,1244073.836,1244104.571
WO1147,1939-07-20,2682120.512,2682189.686,1244489.331,1244567.720
WO1148,1939-07-22,2682611.839,2682644.326,1244151.200,1244182.080
WO1149,1939-10-14,2681696.857,2681891.995,1243111.808,1243463.414
WO1150,1939-09-12,2682499.290,2682550.317,1244282.892,1244320.938
WO1152,1939-09-22,2682794.769,2682821.603,1243986.253,1244044.230
WO1153,1939-11-25,2682695.062,2682800.516,1244174.250,1244377.500
WO1160,1940-03-05,2682191.184,2682224.597,1244052.589,1244110.629
WO1163,1940-05-21,2683338.576,2683365.470,1243233.254,1243251.880
WO1164,1940-07-17,2682290.212,2682420.696,1244877.654,1244888.871
WO1174,1940-08-10,2683009.636,2683095.033,1243882.068,1243906.985
WO1178,1940-08-30,2682661.012,2682681.862,1243334.979,1243357.258
WO1186,1941-01-13,2682148.720,2682171.371,1243667.681,1243710.117
WO1189,1941-02-18,2682246.537,2682269.596,1244861.434,1244886.220
WO1191,1941-07-21,2682072.188,2682091.994,1244060.462,1244107.304
WO1202,1941-10-10,2682282.318,2682299.402,1244876.688,1244907.757
WO1205,1942-02-17,2682883.896,2683004.638,1244091.391,1244262.291
WO1208,1942-04-15,2682555.001,2682632.501,1244816.891,1244895.430
WO1209,1942-04-17,2682555.336,2682596.807,1243377.840,1243422.159
WO1215,1942-05-30,2682724.872,2682781.052,1244842.262,1244955.217
WO1216,1942-06-24,2682744.942,2682784.193,1244366.850,1244397.414
WO1219,1942-09-08,2682170.715,2682204.654,1244546.728,1244582.413
WO1228,1943-05-07,2682825.109,2683035.649,1243848.776,1243881.102
WO1230,1943-09-18,2682678.664,2682724.365,1244387.345,1244446.919
WO1235,1944-03-08,2682019.691,2682038.202,1243961.064,1243988.369
WO1244,1944-05-04,2682008.833,2682044.857,1243990.838,1244026.662
WO1249,1944-09-07,2682022.141,2682068.403,1244011.026,1244051.007
WO1253,1945-01-15,2682201.912,2682258.289,1244821.985,1244909.940
WO1254,1945-03-02,2682389.391,2682420.930,1244043.839,1244092.723
WO1256,1945-03-23,2682761.687,2682791.011,1244201.237,1244231.842
WO1273,1945-10-02,2682160.335,2682210.628,1243740.429,1243825.133
WO1279,1945-12-21,2682411.526,2682578.597,1244759.294,1244771.136
WO1280,1946-01-29,2682412.215,2682559.554,1244765.042,1244957.415
WO1284,1946-02-14,2682542.568,2682574.095,1244874.484,1244926.704
WO1285,1946-02-27,2682169.269,2682207.212,1243819.196,1243871.604
WO1287,1946-04-18,2681893.999,2682064.411,1244021.322,1244118.063
WO1292,1946-05-21,2682721.068,2682817.325,1243012.793,1243298.238
WO1295,1946-05-27,2682575.294,2682624.410,1243405.053,1243456.882
WO1297,1946-07-17,2682068.973,2682132.814,1244131.679,1244169.734
WO1298,1946-07-29,2682642.708,2682743.154,1243583.755,1243659.253
WO1303,1946-11-05,2682254.513,2682300.662,1243686.809,1243737.977
WO1304,1946-11-07,2682594.183,2682720.954,1243652.363,1243901.895
WO1308,1946-12-18,2682881.306,2682903.541,1243807.652,1243832.673
WO1310,1947-01-10,2682491.736,2682527.512,1243319.939,1243349.298
WO1312,1947-03-29,2681709.307,2681748.513,1244146.105,1244430.749
WO1317,1947-04-11,2682174.480,2682231.567,1243435.458,1243479.513
WO1321,1947-04-18,2681745.718,2681874.170,1244121.658,1244227.755
WO1322,1947-06-13,2682894.850,2682932.401,1243772.991,1243843.188
WO1323,1947-07-07,2681868.365,2681912.008,1244076.682,1244150.426
WO1324,1947-08-05,2681888.877,2681964.615,1243991.366,1244069.885
WO1329,1947-09-05,2682818.820,2682893.297,1243874.565,1244002.453
WO1332,1947-09-24,2682261.653,2682386.512,1243616.941,1243727.553
WO1334,1947-10-09,2681953.519,2682020.602,1243907.756,1243965.212
WO1335,1947-11-10,2682083.969,2682125.226,1243703.467,1243738.194
WO1337,1947-11-15,2682049.840,2682061.079,1244202.398,1244211.582
WO1338,1947-11-20,2682397.648,2682438.260,1245011.344,1245041.803
WO1339,1947-12-30,2681874.170,2681988.478,1244091.135,1244134.574
WO1349,1948-03-10,2682248.144,2682392.920,1243453.014,1243471.538
WO1350,1948-03-12,2682758.913,2682812.683,1244067.914,1244166.199
WO1354,1948-06-07,2682341.100,2682387.022,1245003.522,1245082.729
WO1356,1948-07-16,2682108.028,2682207.659,1244690.131,1244783.545
WO1357,1948-10-01,2683105.755,2683169.877,1243116.650,1243184.627
WO1361,1948-10-29,2682491.258,2682600.422,1243237.614,1243311.139
WO1362,1948-11-19,2682905.009,2683024.465,1244104.599,1244234.111
WO1363,1948-11-29,2681977.884,2682012.261,1243982.673,1244063.589
WO1365,1949-01-26,2682312.358,2682346.920,1244047.549,1244084.300
WO1370,1949-03-02,2682541.168,2682628.165,1243646.976,1243777.733
WO1375,1949-03-15,2682069.196,2682102.591,1244106.348,1244163.623
WO1377,1949-03-18,2682440.629,2682477.038,1243574.783,1243593.163
WO1383,1949-03-30,2682405.144,2682444.952,1244959.523,1245011.550
WO1384,1949-04-26,2682407.771,2682426.257,1243879.252,1243897.206
WO1386,1949-05-04,2682744.469,2682799.474,1244220.878,1244268.759
WO1387,1949-05-04,2682491.925,2682579.160,1243348.761,1243420.486
WO1391,1949-06-27,2682527.851,2682585.738,1243153.252,1243253.983
WO1392,1949-07-05,2682290.521,2682340.339,1245023.194,1245105.819
WO1393,1949-07-19,2682849.261,2682932.920,1243961.510,1244134.594
WO1396,1949-08-18,2682177.844,2682279.952,1244262.849,1244569.010
WO1397,1949-08-16,2682262.946,2682428.764,1243797.009,1243837.484
WO1401,1949-11-15,2682335.951,2682378.338,1245191.515,1245227.462
WO1409,1950-01-21,2682320.216,2682396.249,1243882.263,1243941.826
WO1421,1950-03-08,2682913.567,2682924.428,1243730.955,1243752.746
WO1426,1950-03-15,2682323.528,2682373.870,1244742.315,1244774.508
WO1429,1950-05-10,2683128.790,2683266.953,1243011.289,1243116.085
WO1435,1950-07-03,2682234.852,2682347.739,1244483.242,1244604.640
WO1436,1950-07-27,2682493.262,2682543.784,1244912.127,1244959.026
WO1438,1950-10-02,2682527.646,2682551.977,1243120.681,1243153.487
WO1439,1950-10-11,2682541.496,2682610.083,1243397.093,1243446.997
WO1442,1950-12-16,2682456.953,2682503.816,1244666.729,1244701.576
WO1443,1950-12-23,2682596.995,2682631.336,1244891.120,1244909.867
WO1444,1950-12-29,2682438.192,2682476.082,1245029.758,1245086.337
WO1445,1951-01-09,2682509.729,2682542.955,1244508.693,1244558.170
WO1449,1951-03-19,2682381.631,2682435.163,1243900.448,1243943.461
WO1451,1951-04-27,2682352.273,2682394.494,1244326.088,1244396.363
WO1452,1951-05-04,2682724.257,2682778.657,1244389.979,1244475.953
WO1453,1951-05-21,2682482.137,2682525.683,1244038.697,1244089.020
WO1461,1951-07-28,2682420.357,2682500.656,1243998.715,1244122.713
WO1462,1951-07-30,2682413.977,2682475.587,1244597.337,1244671.669
WO1464,1951-10-10,2682348.946,2682377.379,1243195.272,1243224.963
WO1469,1951-10-24,2682527.446,2682550.920,1243090.283,1243121.953
WO1472,1951-12-10,2682527.207,2682568.029,1244922.211,1244964.541
WO1473,1951-12-20,2682013.157,2682087.672,1244716.987,1244778.031
