point,type,protection,x,y,created_by,created
UN0891,Stein,,2682682.506,1251079.154,EN36,1926-11-19
UN0892,Stein,,2682644.249,1251135.805,EN36,1926-11-19
UN0899,Stein,,2682527.016,1251175.039,EN36,1926-11-19
UN0900,Stein,,2682568.095,1251113.655,EN36,1926-11-19
UN0901,Stein,,2682619.505,1251037.003,EN36,1926-11-19
UN0903,Stein,,2682382.569,1251384.233,EN36,1926-11-19
UN0904,Stein,,2682339.845,1251438.828,EN36,1926-11-19
UN0905,Stein,,2682291.919,1251500.207,EN36,1926-11-19
UN0920,Stein,,2683155.919,1248794.489,EN36,1926-11-19
UN0922,Stein,,2683143.047,1248917.194,EN36,1926-11-19
UN0925,Bolzen,,2683046.805,1251142.198,EN36,1926-11-19
UN0926,Bolzen,,2683108.250,1251079.180,EN36,1926-11-19
UN0927,Bolzen,,2683165.386,1251020.665,EN36,1926-11-19
UN0929,Stein,,2682955.686,1251128.349,EN36,1926-11-19
UN0930,Bolzen,,2683201.122,1250981.518,EN36,1926-11-19
UN0931,Stein,,2683148.013,1250939.553,EN36,1926-11-19
UN0932,Stein,,2683092.045,1250908.163,EN36,1926-11-19
UN0933,Stein,,2683033.846,1250878.860,EN36,1926-11-19
UN0934,Stein,,2682966.560,1250844.907,EN36,1926-11-19
UN0935,Stein,,2682916.880,1250827.741,EN36,1926-11-19
UN0938,Stein,,2682985.076,1250798.475,EN36,1926-11-19
UN0939,Stein,,2683039.030,1249446.686,EN36,1926-11-19
UN0940,Stein,,2683040.352,1249420.118,EN36,1926-11-19
UN0944,Stein,,2682994.769,1251135.396,EN36,1926-11-19
UN0954,Stein,,2682331.580,1251348.855,EN36,1926-11-19
UN0955,Stein,,2682275.826,1251305.593,EN36,1926-11-19
UN0956,Stein,,2682192.197,1251251.659,EN36,1926-11-19
UN0958,Stein,,2682304.635,1251111.602,EN36,1926-11-19
UN0959,Stein,,2683067.891,1249170.792,EN36,1926-11-19
UN0960,Stein,,2682322.769,1251237.656,EN36,1926-11-19
UN0961,Stein,,2682422.745,1251219.677,EN36,1926-11-19
UN0962,Stein,,2682379.924,1251170.042,EN36,1926-11-19
UN0963,Stein,,2682379.568,1251276.749,EN36,1926-11-19
UN0964,Stein,,2683129.632,1250898.052,EN36,1926-11-19
UN0966,Stein,,2683449.400,1248283.652,EN36,1926-11-19
UN0967,Stein,,2683424.391,1248345.252,EN36,1926-11-19
UN0968,Stein,,2683396.115,1248405.536,EN36,1926-11-19
UN0970,Stein,,2682987.089,1250627.787,EN36,1926-11-19
UN0971,Stein,,2683296.459,1250418.522,EN36,1926-11-19
UN0972,Stein,,2683260.222,1250770.651,EN36,1926-11-19
UN0973,Stein,,2683309.192,1250713.658,EN36,1926-11-19
UN0974,Stein,,2683366.857,1250660.721,EN36,1926-11-19
UN0976,Stein,,2683035.681,1250559.774,EN36,1926-11-19
UN0977,Stein,,2683080.406,1250492.880,EN36,1926-11-19
UN0978,Stein,,2683128.266,1250421.162,EN36,1926-11-19
UN0979,Bolzen,,2683427.563,1248284.844,EN36,1926-11-19
UN0981,Stein,,2683146.177,1248670.656,EN36,1926-11-19
UN0982,Stein,,2683281.780,1250500.743,EN36,1926-11-19
UN0983,Stein,,2683318.134,1250571.522,EN36,1926-11-19
UN0984,Stein,,2683091.931,1250422.537,EN36,1926-11-19
UN0985,Stein,,2683205.641,1250449.707,EN36,1926-11-19
UN0986,Stein,,2683152.583,1250501.725,EN36,1926-11-19
UN0987,Stein,,2682578.489,1250986.747,EN36,1926-11-19
UN0988,Stein,,2682526.985,1251078.983,EN36,1926-11-19
UN0989,Stein,,2682497.713,1251133.610,EN36,1926-11-19
UN0990,Stein,,2682445.049,1251211.868,EN36,1926-11-19
UN0993,Stein,,2682579.702,1251232.177,EN36,1926-11-19
UN0994,Stein,,2682516.351,1251327.028,EN36,1926-11-19
UN0996,Stein,,2683184.851,1250772.525,EN36,1926-11-19
UN0998,Stein,,2683217.956,1250724.011,EN36,1926-11-19
UN0999,Stein,,2683251.130,1250673.989,EN36,1926-11-19
UN1000,Stein,,2683284.844,1250623.166,EN36,1926-11-19
UN1001,Stein,,2682777.630,1251277.542,EN36,1926-11-19
UN1002,Stein,,2682751.047,1251221.997,EN36,1926-11-19
UN1003,Stein,,2682721.987,1251149.770,EN36,1926-11-19
UN1004,Stein,,2682703.678,1251249.872,EN36,1926-11-19
UN1005,Stein,,2682607.451,1251298.437,EN36,1926-11-19
UN1006,Stein,,2682533.474,1251352.549,EN36,1926-11-19
UN1007,Stein,,2682715.622,1251307.427,EN36,1926-11-19
UN1008,Stein,,2682632.347,1251349.855,EN36,1926-11-19
UN1010,Stein,,2682917.916,1250705.003,EN36,1926-11-19
UN1011,Stein,,2682931.716,1250751.281,EN36,1926-11-19
UN1012,Stein,,2683337.726,1250551.568,EN36,1926-11-19
UN1016,Stein,,2683048.746,1250680.128,EN36,1926-11-19
UN1017,Stein,,2683118.994,1250727.033,EN36,1926-11-19
UN1018,Stein,,2683162.258,1249120.149,EN36,1926-11-19
UN1020,Bolzen,,2682872.887,1250660.285,EN36,1926-11-19
UN1021,Stein,,2683118.475,1248612.454,EN36,1926-11-19
UN1022,Stein,,2683088.583,1248640.685,EN36,1926-11-19
UN1023,Stein,,2683064.237,1248676.176,EN36,1926-11-19
UN1024,Stein,,2683025.559,1248715.837,EN36,1926-11-19
UN1025,Stein,,2682959.994,1248756.284,EN36,1926-11-19
UN1026,Stein,,2682899.333,1248801.411,EN36,1926-11-19
UN1027,Stein,,2682836.853,1248855.171,EN36,1926-11-19
UN1028,Stein,,2682780.365,1248906.818,EN36,1926-11-19
UN1029,Stein,,2682720.671,1248963.460,EN36,1926-11-19
UN1030,Bolzen,,2682555.240,1251389.176,EN36,1926-11-19
UN1043,Stein,,2682811.500,1250757.894,EN36,1926-11-19
UN1045,Stein,,2682845.865,1250811.600,EN36,1926-11-19
UN1046,Stein,,2682866.376,1250725.868,EN36,1926-11-19
UN1047,Stein,,2682909.246,1250605.826,EN36,1926-11-19
UN1048,Stein,,2683274.546,1249580.244,EN36,1926-11-19
UN1056,Stein,,2683484.660,1248546.969,EN36,1926-11-19
UN1057,Stein,,2682673.958,1251029.741,EN36,1926-11-19
UN1066,Stein,,2683119.284,1250631.069,EN36,1926-11-19
UN1067,Stein,,2683474.988,1248280.246,EN36,1926-11-19
UN1068,Stein,,2683467.101,1248328.295,EN36,1926-11-19
UN1069,Stein,,2683299.385,1248902.982,EN36,1926-11-19
UN1070,Stein,,2683180.951,1250654.632,EN36,1926-11-19
UN1071,Stein,,2683231.743,1250580.808,EN36,1926-11-19
UN1074,Stein,,2683508.337,1249830.546,EN36,1926-11-19
UN1075,Stein,,2683490.527,1249777.815,EN36,1926-11-19
UN1081,Stein,,2683257.596,1250388.011,EN36,1926-11-19
UN1082,Stein,,2683373.001,1250511.624,EN36,1926-11-19
UN1083,Stein,,2683433.721,1250564.220,EN36,1926-11-19
UN1086,Stein,,2682711.368,1250506.455,EN36,1926-11-19
UN1087,Stein,,2682770.515,1250499.875,EN36,1926-11-19
UN1089,Stein,,2683147.554,1250875.747,EN36,1926-11-19
UN1090,Stein,,2683167.198,1250832.989,EN36,1926-11-19
UN1091,Stein,,2683459.248,1248375.021,EN36,1926-11-19
UN1092,Stein,,2682846.429,1250524.023,EN36,1926-11-19
UN1100,Stein,,2682948.438,1250547.202,EN36,1926-11-19
UN1101,Stein,,2682986.952,1250489.484,EN36,1926-11-19
UN1102,Stein,,2683018.370,1250442.372,EN36,1926-11-19
UN1103,Stein,,2683050.319,1250394.455,EN36,1926-11-19
UN1104,Stein,,2683117.551,1250293.546,EN36,1926-11-19
UN1105,Stein,,2683151.296,1250243.027,EN36,1926-11-19
UN1106,Stein,,2683180.708,1250198.916,EN36,1926-11-19
UN1111,Stein,,2682769.921,1250816.026,EN36,1926-11-19
UN1112,Stein,,2682731.938,1250872.972,EN36,1926-11-19
UN1114,Stein,,2683342.903,1248463.265,EN36,1926-11-19
UN1115,Stein,,2683342.554,1248509.328,EN36,1926-11-19
UN1116,Stein,,2683355.991,1248514.534,EN36,1926-11-19
UN1117,Stein,,2682503.242,1250812.881,EN36,1926-11-19
UN1125,Stein,,2682284.624,1251355.025,EN36,1926-11-19
UN1126,Stein,,2682228.579,1251379.585,EN36,1926-11-19
UN1127,Stein,,2682186.374,1251349.782,EN36,1926-11-19
UN1128,Stein,,2682776.314,1250763.530,EN36,1926-11-19
UN1131,Stein,,2683346.708,1248678.612,EN36,1926-11-19
UN1132,Stein,,2683331.393,1248638.250,EN36,1926-11-19
UN1133,Stein,,2682921.505,1249738.346,EN36,1926-11-19
UN1134,Stein,,2683452.055,1248418.698,EN36,1926-11-19
UN1135,Stein,,2683455.265,1249155.093,EN36,1926-11-19
UN1137,Stein,,2682857.973,1251177.920,EN36,1926-11-19
UN1138,Stein,,2682832.550,1251120.648,EN36,1926-11-19
UN1139,Stein,,2682815.625,1251084.065,EN36,1926-11-19
UN1141,Bolzen,,2683295.394,1248568.715,EN36,1926-11-19
UN1142,Stein,,2683345.767,1248576.098,EN36,1926-11-19
UN1143,Stein,,2683366.749,1248598.053,EN36,1926-11-19
UN1144,Stein,,2683362.588,1248628.821,EN36,1926-11-19
UN1145,Stein,,2683403.933,1248719.798,EN36,1926-11-19
UN1146,Stein,,2683323.921,1248608.046,EN36,1926-11-19
UN1150,Stein,,2682803.926,1250863.084,EN36,1926-11-19
UN1151,Stein,,2683253.395,1248713.103,EN36,1926-11-19
UN1152,Stein,,2683202.689,1248721.997,EN36,1926-11-19
UN1154,Stein,,2683062.404,1249456.475,EN36,1926-11-19
UN1155,Stein,,2683047.328,1249515.311,EN36,1926-11-19
UN1158,Stein,,2682988.654,1249705.591,EN36,1926-11-19
UN1159,Stein,,2682974.641,1249769.621,EN36,1926-11-19
UN1160,Stein,,2683027.830,1249776.120,EN36,1926-11-19
UN1163,Stein,,2683104.882,1249502.940,EN36,1926-11-19
UN1166,Stein,,2683081.371,1249621.705,EN36,1926-11-19
UN1168,Stein,,2683089.737,1249687.692,EN36,1926-11-19
UN1169,Stein,,2683071.692,1249723.724,EN36,1926-11-19
UN1170,Stein,,2683093.696,1249737.764,EN36,1926-11-19
UN1171,Stein,,2683081.518,1249786.664,EN36,1926-11-19
UN1172,Stein,,2683092.000,1249840.447,EN36,1926-11-19
UN1177,Stein,,2683061.644,1249651.392,EN36,1926-11-19
UN1178,Stein,,2683213.978,1250168.362,EN36,1926-11-19
UN1180,Stein,,2683529.054,1249940.932,EN36,1926-11-19
UN1181,Stein,,2682888.650,1250280.991,EN36,1926-11-19
UN1182,Bolzen,,2682983.510,1250307.257,EN36,1926-11-19
UN1183,Bolzen,,2683073.789,1250335.579,EN36,1926-11-19
UN1184,Bolzen,,2683176.206,1250352.828,EN36,1926-11-19
UN1185,Stein,,2683307.562,1250389.812,EN36,1926-11-19
UN1186,Bolzen,,2683460.681,1250478.092,EN36,1926-11-19
UN1187,Stein,,2683354.992,1250435.327,EN36,1926-11-19
UN1188,Bolzen,,2683295.952,1250387.705,EN36,1926-11-19
UN1189,Bolzen,,2683152.824,1250358.132,EN36,1926-11-19
UN1191,Stein,,2683133.041,1248997.979,EN36,1926-11-19
UN1192,Stein,,2683082.390,1248902.629,EN36,1926-11-19
UN1193,Stein,,2683106.059,1248928.776,EN36,1926-11-19
UN1194,Stein,,2683329.831,1248748.977,EN36,1926-11-19
UN1195,Stein,,2683493.813,1248408.384,EN36,1926-11-19
UN1196,Stein,,2683492.838,1248505.863,EN36,1926-11-19
UN1197,Stein,,2683519.657,1248435.995,EN36,1926-11-19
UN1198,Stein,,2683535.101,1248393.567,EN36,1926-11-19
UN1199,Stein,,2682830.833,1250460.169,EN36,1926-11-19
UN1200,Stein,,2682812.794,1250421.422,EN36,1926-11-19
UN1201,Stein,,2682828.043,1250379.242,EN36,1926-11-19
UN1202,Stein,,2683097.041,1250029.159,EN36,1926-11-19
UN1204,Stein,,2683122.159,1249941.759,EN36,1926-11-19
UN1205,Stein,,2683104.988,1249890.174,EN36,1926-11-19
UN1206,Bolzen,,2682958.764,1249688.787,EN36,1926-11-19
UN1208,Bolzen,,2683269.995,1248353.294,EN36,1926-11-19
UN1209,Bolzen,,2683234.935,1248422.176,EN36,1926-11-19
UN1211,Stein,,2683508.448,1250499.887,EN36,1926-11-19
UN1212,Stein,,2683602.778,1250532.096,EN36,1926-11-19
UN1214,Stein,,2683227.228,1250132.530,EN36,1926-11-19
UN1215,Bolzen,,2683176.896,1250077.981,EN36,1926-11-19
UN1217,Stein,,2683318.893,1250347.384,EN36,1926-11-19
UN1218,Stein,,2683371.402,1250404.112,EN36,1926-11-19
UN1219,Stein,,2683459.692,1250450.088,EN36,1926-11-19
UN1220,Stein,,2683382.091,1250416.762,EN36,1926-11-19
UN1221,Stein,,2683419.334,1250439.192,EN36,1926-11-19
UN1222,Stein,,2683309.456,1250290.668,EN36,1926-11-19
UN1223,Stein,,2683266.184,1250200.839,EN36,1926-11-19
UN1224,Stein,,2683397.779,1250361.947,EN36,1926-11-19
UN1225,Stein,,2683567.741,1250053.023,EN36,1926-11-19
UN1226,Stein,,2683301.353,1250131.407,EN36,1926-11-19
UN1227,Stein,,2683384.729,1250109.239,EN36,1926-11-19
UN1228,Stein,,2683482.026,1250086.138,EN36,1926-11-19
UN1229,Stein,,2683474.813,1249868.219,EN36,1926-11-19
UN1230,Stein,,2683494.624,1249990.449,EN36,1926-11-19
UN1231,Stein,,2683462.312,1250036.358,EN36,1926-11-19
UN1232,Stein,,2683536.380,1250021.602,EN36,1926-11-19
UN1233,Stein,,2683433.651,1250001.377,EN36,1926-11-19
UN1234,Stein,,2683413.328,1249881.940,EN36,1926-11-19
UN1235,Stein,,2683440.497,1248176.180,EN36,1926-11-19
UN1236,Stein,,2683428.280,1249864.780,EN36,1926-11-19
UN1237,Stein,,2683247.482,1249936.270,EN36,1926-11-19
UN1238,Stein,,2683264.609,1249998.263,EN36,1926-11-19
UN1239,Stein,,2683281.056,1250057.916,EN36,1926-11-19
UN1243,Bolzen,,2683621.404,1250486.105,EN36,1926-11-19
UN1245,Bolzen,,2683117.404,1248672.461,EN36,1926-11-19
UN1246,Stein,,2682925.580,1248841.153,EN36,1926-11-19
UN1247,Bolzen,,2682802.759,1248961.426,EN36,1926-11-19
UN1249,Bolzen,,2683190.984,1248608.464,EN36,1926-11-19
UN1250,Bolzen,,2682719.599,1249024.742,EN36,1926-11-19
UN1252,Stein,,2683296.309,1250336.136,EN36,1926-11-19
UN1253,Bolzen,,2683351.502,1250466.382,EN36,1926-11-19
UN1254,Stein,,2683139.384,1250683.354,EN36,1926-11-19
UN1255,Stein,,2683130.353,1250622.678,EN36,1926-11-19
UN1259,Stein,,2683576.689,1250169.613,EN36,1926-11-19
UN1260,Bolzen,,2683145.615,1248640.422,EN36,1926-11-19
UN1261,Bolzen,,2683219.586,1248627.790,EN36,1926-11-19
UN1262,Bolzen,,2682894.755,1248868.863,EN36,1926-11-19
UN1263,Bolzen,,2682936.023,1248838.105,EN36,1926-11-19
UN1264,Bolzen,,2682989.480,1248798.560,EN36,1926-11-19
UN1265,Bolzen,,2683047.952,1248748.406,EN36,1926-11-19
UN1266,Bolzen,,2683079.015,1248714.517,EN36,1926-11-19
UN1267,Bolzen,,2683010.410,1248935.571,EN36,1926-11-19
UN1268,Bolzen,,2683104.371,1249019.116,EN36,1926-11-19
UN1269,Bolzen,,2682962.700,1248927.161,EN36,1926-11-19
UN1270,Bolzen,,2682891.673,1248895.469,EN36,1926-11-19
UN1271,Bolzen,,2683006.576,1248949.211,EN36,1926-11-19
UN1272,Bolzen,,2683085.521,1249034.303,EN36,1926-11-19
UN1274,Bolzen,,2683295.690,1248302.964,EN36,1926-11-19
UN1275,Bolzen,,2683197.321,1248496.039,EN36,1926-11-19
UN1276,Bolzen,,2682829.706,1248909.352,EN36,1926-11-19
UN1277,Stein,,2682844.983,1248881.803,EN36,1926-11-19
UN1278,Stein,,2682910.984,1248832.369,EN36,1926-11-19
UN1279,Stein,,2682972.093,1248788.225,EN36,1926-11-19
UN1280,Stein,,2683042.685,1248742.058,EN36,1926-11-19
UN1281,Bolzen,,2683069.110,1248711.448,EN36,1926-11-19
UN1282,Bolzen,,2683095.299,1248676.989,EN36,1926-11-19
UN1283,Bolzen,,2682794.674,1248957.876,EN36,1926-11-19
UN1284,Bolzen,,2682751.773,1248992.481,EN36,1926-11-19
UN1285,Stein,,2682772.755,1248960.329,EN36,1926-11-19
UN1286,Bolzen,,2682763.530,1249034.722,EN36,1926-11-19
UN1287,Stein,,2682802.710,1248985.694,EN36,1926-11-19
UN1289,Bolzen,,2683138.929,1248551.110,EN36,1926-11-19
UN1290,Bolzen,,2682999.095,1248878.510,EN36,1926-11-19
UN1291,Stein,,2683205.816,1249180.711,EN36,1926-11-19
UN1294,Stein,,2682914.997,1248892.915,EN36,1926-11-19
UN1295,Stein,,2682913.096,1248989.084,EN36,1926-11-19
UN1296,Bolzen,,2683012.407,1248780.395,EN36,1926-11-19
UN1297,Bolzen,,2683071.168,1248732.979,EN36,1926-11-19
UN1298,Bolzen,,2683114.418,1248670.216,EN36,1926-11-19
UN1300,Stein,,2683570.825,1250306.394,EN36,1926-11-19
UN1301,Stein,,2683417.773,1250345.395,EN36,1926-11-19
UN1302,Stein,,2683559.409,1250445.513,EN36,1926-11-19
UN1303,Bolzen,,2683162.185,1248571.903,EN36,1926-11-19
UN1304,Bolzen,,2683167.226,1248608.554,EN36,1926-11-19
UN1305,Stein,,2682691.376,1250934.148,EN36,1926-11-19
UN1306,Stein,,2682653.433,1250987.338,EN36,1926-11-19
UN1307,Stein,,2682484.395,1251238.704,EN36,1926-11-19
UN1308,Stein,,2682425.387,1251330.438,EN36,1926-11-19
UN1309,Stein,,2683323.810,1248413.764,EN36,1926-11-19
UN1310,Stein,,2683300.562,1248462.131,EN36,1926-11-19
UN1311,Bolzen,,2683309.073,1248506.219,EN36,1926-11-19
UN1312,Bolzen,,2683165.173,1248579.110,EN36,1926-11-19
UN1313,Stein,,2683102.731,1249146.643,EN36,1926-11-19
UN1314,Stein,,2683120.946,1249106.909,EN36,1926-11-19
UN1315,Stein,,2683129.181,1249036.604,EN36,1926-11-19
UN1316,Stein,,2683076.139,1249068.331,EN36,1926-11-19
UN1317,Bolzen,,2683055.516,1249035.491,EN36,1926-11-19
UN1318,Bolzen,,2683077.046,1248995.548,EN36,1926-11-19
UN1319,Stein,,2683073.566,1248969.136,EN36,1926-11-19
UN1320,Stein,,2682526.762,1250673.898,EN36,1926-11-19
UN1321,Bolzen,,2682589.978,1250689.796,EN36,1926-11-19
UN1323,Stein,,2682905.114,1249763.234,EN36,1926-11-19
UN1324,Stein,,2683167.835,1248742.153,EN36,1926-11-19
UN1325,Stein,,2683194.629,1248696.483,EN36,1926-11-19
UN1326,Bolzen,,2683558.194,1248271.002,EN36,1926-11-19
UN1327,Bolzen,,2683527.453,1248251.861,EN36,1926-11-19
UN1328,Stein,,2683533.691,1248213.526,EN36,1926-11-19
UN1329,Bolzen,,2683533.148,1248278.592,EN36,1926-11-19
UN1330,Bolzen,,2683499.078,1248275.264,EN36,1926-11-19
UN1331,Stein,,2683492.350,1248314.856,EN36,1926-11-19
UN1332,Stein,,2683530.194,1248333.493,EN36,1926-11-19
UN1333,Stein,,2683308.464,1248655.248,EN36,1926-11-19
UN1334,Stein,,2683333.336,1248697.857,EN36,1926-11-19
UN1335,Stein,,2683307.720,1248763.492,EN36,1926-11-19
UN1336,Stein,,2683058.231,1249299.964,EN36,1926-11-19
UN1337,Stein,,2683146.599,1249995.069,EN36,1926-11-19
UN1338,Stein,,2683238.275,1248628.312,EN36,1926-11-19
UN1339,Stein,,2682661.525,1250683.996,EN36,1926-11-19
UN1340,Stein,,2682625.257,1250665.945,EN36,1926-11-19
UN1341,Stein,,2682708.818,1250632.124,EN36,1926-11-19
UN1342,Stein,,2683196.723,1248965.639,EN36,1926-11-19
UN1343,Stein,,2683043.692,1249117.734,EN36,1926-11-19
UN1344,Stein,,2682938.788,1249066.476,EN36,1926-11-19
UN1345,Stein,,2682886.682,1249174.316,EN36,1926-11-19
UN1346,Stein,,2682876.496,1249280.109,EN36,1926-11-19
UN1347,Stein,,2682872.152,1249382.586,EN36,1926-11-19
UN1348,Stein,,2682867.458,1249457.702,EN36,1926-11-19
UN1349,Stein,,2682880.455,1249516.595,EN36,1926-11-19
UN1350,Stein,,2682958.183,1249519.579,EN36,1926-11-19
UN1351,Stein,,2683006.685,1249649.148,EN36,1926-11-19
UN1352,Bolzen,,2683276.008,1249211.337,EN36,1926-11-19
UN1353,Stein,,2683320.648,1249113.649,EN36,1926-11-19
UN1354,Stein,,2683238.109,1249238.695,EN36,1926-11-19
UN1355,Stein,,2682989.896,1249091.071,EN36,1926-11-19
UN1356,Stein,,2683212.552,1249022.822,EN36,1926-11-19
UN1357,Stein,,2682965.072,1251209.549,EN36,1926-11-19
UN1358,Stein,,2683408.961,1249088.338,EN36,1926-11-19
UN1359,Stein,,2682925.277,1249215.232,EN36,1926-11-19
UN1360,Stein,,2682917.361,1249467.443,EN36,1926-11-19
UN1361,Stein,,2682865.439,1249546.595,EN36,1926-11-19
UN1362,Stein,,2683211.883,1250829.441,EN36,1926-11-19
UN1363,Bolzen,,2683236.487,1248737.175,EN36,1926-11-19
UN1364,Stein,,2683277.044,1248755.917,EN36,1926-11-19
UN1366,Stein,,2682980.566,1249256.294,EN36,1926-11-19
UN1367,Bolzen,,2683566.354,1250097.472,EN36,1926-11-19
UN1368,Bolzen,,2683557.249,1250008.517,EN36,1926-11-19
UN1369,Stein,,2683577.119,1249984.573,EN36,1926-11-19
UN1371,Stein,,2682810.926,1251167.573,EN36,1926-11-19
UN1372,Bolzen,,2683238.708,1248550.234,EN36,1926-11-19
UN1373,Stein,,2683244.290,1248507.200,EN36,1926-11-19
UN1374,Stein,,2683533.960,1249374.625,EN36,1926-11-19
UN1375,Bolzen,,2683686.619,1250443.687,EN36,1926-11-19
UN1376,Stein,,2683299.177,1249550.534,EN36,1926-11-19
UN1377,Bolzen,,2683466.379,1248862.754,EN36,1926-11-19
UN1379,Bolzen,,2683705.962,1250426.896,EN36,1926-11-19
UN1380,Stein,,2683561.053,1249316.920,EN36,1926-11-19
UN1381,Stein,,2683442.237,1248904.069,EN36,1926-11-19
UN1382,Bolzen,,2683705.699,1250371.853,EN36,1926-11-19
UN1383,Stein,,2683436.583,1249036.863,EN36,1926-11-19
UN1384,Stein,,2683626.407,1250269.355,EN36,1926-11-19
UN1385,Bolzen,,2683590.152,1250265.570,EN36,1926-11-19
UN1386,Stein,,2683472.475,1249154.746,EN36,1926-11-19
UN1387,Bolzen,,2683613.335,1250264.728,EN36,1926-11-19
UN1388,Stein,,2683669.832,1250342.744,EN36,1926-11-19
UN1389,Bolzen,,2683679.232,1250370.206,EN36,1926-11-19
UN1390,Stein,,2682652.948,1249013.949,EN36,1926-11-19
UN1391,Stein,,2682954.496,1249819.361,EN36,1926-11-19
UN1392,Stein,,2682297.937,1251121.749,EN36,1926-11-19
UN1393,Stein,,2682872.145,1249779.532,EN36,1926-11-19
UN1394,Stein,,2682933.090,1249866.126,EN36,1926-11-19
UN1396,Stein,,2683063.725,1250053.249,EN36,1926-11-19
UN1397,Stein,,2682396.824,1251176.574,EN36,1926-11-19
UN1398,Bolzen,,2683334.262,1249237.537,EN36,1926-11-19
UN1399,Stein,,2682417.587,1251334.292,EN36,1926-11-19
UN1400,Stein,,2682365.247,1251015.262,EN36,1926-11-19
UN1401,Stein,,2683181.537,1249124.656,EN36,1926-11-19
UN1402,Stein,,2683492.525,1248638.475,EN36,1926-11-19
UN1403,Stein,,2683137.783,1248691.103,EN36,1926-11-19
UN1404,Stein,,2683507.967,1248342.530,EN36,1926-11-19
UN1405,Bolzen,,2682432.736,1250870.510,EN36,1926-11-19
UN1406,Bolzen,,2683015.612,1248916.489,EN36,1926-11-19
UN1407,Bolzen,,2683062.804,1250937.823,EN44,1927-02-03
UN1408,Bolzen,,2683042.872,1251074.465,EN44,1927-02-03
UN1409,Bolzen,,2683123.634,1250978.958,EN44,1927-02-03
UN1410,Bolzen,,2682998.321,1250947.900,EN44,1927-02-03
UN1411,Bolzen,,2682965.709,1251040.013,EN44,1927-02-03
UN1413,Bolzen,,2683131.738,1249454.554,EN40,1927-01-13
UN1414,Bolzen,,2683077.318,1249549.977,EN40,1927-01-13
UN1415,Bolzen,,2683057.509,1249583.898,EN37,1926-12-10
UN1416,Bolzen,,2683273.468,1249014.511,EN37,1926-12-10
UN1417,Bolzen,,2683332.643,1248883.494,EN37,1926-12-10
UN1418,Bolzen,,2683384.647,1248774.166,EN37,1926-12-10
UN1419,Bolzen,,2683315.384,1248941.231,EN37,1926-12-10
UN1421,Bolzen,,2683186.513,1249515.106,EN36,1926-11-19
UN245281,Stein,,2682836.926,1250714.186,EN36,1926-11-19
UN245282,Stein,,2682745.308,1250709.669,EN36,1926-11-19
UN245369,Rohr,,2683294.467,1249084.358,EN36,1926-11-19
UN245382,Stein,,2683278.173,1249826.996,EN36,1926-11-19
UN245409,Rohr,,2683502.123,1249837.047,EN36,1926-11-19
WD0008,Stein,,2680069.484,1243947.004,EN62,1927-09-06
WD0015,Stein,,2680064.731,1244298.223,EN62,1927-09-06
WD0018,Stein,,2680354.418,1243542.131,EN62,1927-09-06
WD0019,Stein,,2680319.394,1243531.742,EN62,1927-09-06
WD0020,Stein,,2680385.517,1243758.958,EN62,1927-09-06
WD0021,Stein,,2680340.678,1243794.092,EN62,1927-09-06
WD0022,Stein,,2680300.338,1243820.225,EN62,1927-09-06
WD0023,Stein,,2680276.853,1243846.137,EN62,1927-09-06
WD0024,Stein,,2680246.745,1243877.117,EN62,1927-09-06
WD0025,Stein,,2680129.841,1243935.790,EN62,1927-09-06
WD0028,Stein,,2680267.168,1243925.559,EN62,1927-09-06
WD0029,Stein,,2680261.068,1243954.979,EN62,1927-09-06
WD0030,Stein,,2680241.827,1243979.388,EN62,1927-09-06
WD0031,Stein,,2680217.629,1244012.405,EN62,1927-09-06
WD0032,Stein,,2680193.133,1244037.487,EN62,1927-09-06
